customer_id,product_id,product_title,product_category,rating,review_date
30067162,B00H8GXG,Amazon.com Gift Card in a Black Gift Box (New Generation Card Designs),Gift Card,5,31-08-2015
14103822,B007V6C3C,"Amazon eGo-Cards - Happy Birthday (Halloween Cards), Box of 10 (Gift cards)",Gift Card,5,31-08-2015
5483210,B004LLILGO,Amazon eGift Card - Happy New Year (Christmas Cards),Gift Card,5,31-08-2015
15837872,B01H0JQ9D0,Amazon eGift Card - My Holiday Shopping (Bought) [Hallmark],Gift Card,5,31-08-2015
23733158,K1XWYJJZT,Amazon Gift Card - Make It You Can Fly - Print - Happy Birthday,Gift Card,4,31-08-2015
2111005,B004LLIKVU,Amazon.com eGift Cards,Gift Card,5,31-08-2015
18985804,B00BW6P2N,Amazon Gift Cards and More,Gift Card,5,31-08-2015
10670435,B00B7Y3R9,Amazon Gift Cards - Gift Cards (All),Gift Card,5,31-08-2015
14285285,B006HXZVY,Amazon.com eBookstore Bonus Deals,Gift Card,5,31-08-2015
13515437,B00J0H9C0B6,Welcome to a Different Day (Chocolate),Gift Card,5,31-08-2015
11580537,B07F9F4E5,Amazon eGift Card - Good Morning (Make Your Day),Gift Card,5,31-08-2015
37563315,B00UWKMKKN,Amazon.com Gift Card Balance Restock,Gift Card,5,31-08-2015
11580537,B007B3PJ2,Amazon Gift Cards,Gift Card,5,31-08-2015
13578716,B004LLIKVU,Amazon.com eGift Cards,Gift Card,5,31-08-2015
861463,B00JXM7T0,Amazon.com Business Service Card in a Service Card (Various Designs),Gift Card,5,31-08-2015
13962038,B000BJVF,Amazon.com Gift Cards for Fantasy (Drama),Gift Card,5,31-08-2015
12819130,D70E8S8Q,Amazon Gift Card in a Black Gift Box (Loyalty Card Designs),Gift Card,1,31-08-2015
12988791,B0069JZD5X,Amazon Gift Card - Print - Happy Birthday (Presents),Gift Card,5,31-08-2015
41446926,B00E6E6I3,Amazon.com eGift Card - An In-Store Appointment [Online Coupon],Gift Card,5,31-08-2015
43309,B000A8D67,Gift Card - Happy Birthday (Pantry),Gift Card,5,31-08-2015
2723016,B00AATHX,Customer Title: Amazon.com eTrade Cards,Gift Card,4,31-08-2015
12988791,B003LLK4T,Amazon.com Gift Cards - Digital Copy (Presents),Gift Card,5,31-08-2015
22060822,F50D0BA27,Amazon Gift Card - Play Store Gift Card (R.A.C.),Gift Card,3,31-08-2015
13578716,5XI5U8I2,Amazon App Store Web Store,Gift Card,3,31-08-2015
13828081,B006V0V2A,Amazon Gift Card - Happy Birthday (Presents),Gift Card,5,31-08-2015
42489718,B00D5P6E4,The Video Card Store,Gift Card,5,31-08-2015
23990025,B006LKZKU,Amazon.com Gift Cards - Make a Wish (make a gift),Gift Card,5,31-08-2015
126597,B004B7B7D,Customer Name : Amazon UK PGA - Print -,Gift Card,2,31-08-2015
22060822,B00B934G0,Amazon eGift Cards - New Card,Gift Card,5,31-08-2015
397970,B004LY9NE,Amazon eGift Card - Birthday Santa (Wedding and Gift Cards),Gift Card,5,31-08-2015
131552,B00R8A69U,Kindle Fire - Paperback,Gift Card,3,31-08-2015
2723016,B003H8KV,eBay Gift Card for You (Ponytail Designs),Gift Card,5,31-08-2015
46382101,B0C2HWL8N,Amazon Prime Card,Gift Card,3,31-08-2015
42489718,B1101I9KXV4,Amazon.com Gift Card Balance Review,Gift Card,2,31-08-2015
18985804,B00A2WAA8,Amazon Gift Card - Wish You Love Me (Pine),Gift Card,5,31-08-2015
15100528,B004WW0H00,Amazon Gift Card - Print - Happy Birthday (Airplanes),Gift Card,5,31-08-2015
24371595,B004LLLJN,Amazon eToolkit - Gift Cards and Accessories and Accessories - Ecommerce and Video Games,Gift Card,5,31-08-2015
18751931,AB8C9F9D5,Customer Title: Coupon for All,Gift Card,5,31-08-2015
15837872,B0H8VZL2B,Amazon Gift Card - Thrilled at Home (Animated) [Amazon],Gift Card,3,31-08-2015
34767682,B005EE867,Amazon Gift Card - Happy Birthday (Cupcake),Gift Card,2,31-08-2015
16003607,40B8D0CD5D,Amazon gift cards available in a variety of sizes (Permanent / Multi-Size),Gift Card,4,31-08-2015
12988791,B006BB4BD,Amazon eGift Card - Live Your Life at Home - Save Money,Gift Card,3,31-08-2015
9033254,B00DEYXTURU,"Amazon's Online Shop, Giveaway!",Gift Card,5,31-08-2015
37563315,D8N8J8PX,Shop and Shop Online - Giveaway for Home Buying,Gift Card,3,31-08-2015
1858026,8B3C15B5E,Amazon Gift Card - Gift to One (Stamps) - Online Store-Gift for One,Gift Card,5,31-08-2015
107002,B00PG6T3K,Amazon Prime membership,Gift Card,5,31-08-2015
48872127,B004LLIKVU,Fire Deals $0.00 Gift Card in a Gift Box,Gift Card,5,31-08-2015
4143851,B00L3BK2XU,Amazon Adventure Cards,Gift Card,5,31-08-2015
15837872,B00Y5YKJZ,Amazon Gift Card - Special Thanks for Purchase - Shoppers (Dress and Dress),Gift Card,4,31-08-2015
42489718,B02JU5XO0,"Amazon gift cards, Gift Card for a Valentine's Day Gift",Gift Card,5,31-08-2015
23873622,B00BWDDH3Z,Happy Birthday Celebration Party [Easter Time],Gift Card,5,31-08-2015
16943853,B0ZJ2HUNK,Amazon Gift Card - Christmas in the Sky (Pine),Gift Card,5,31-08-2015
42489718,B004LHJIZP,Amazon.com eGo Coupon,Gift Card,3,31-08-2015
49885362,B00A48G0D4,Amazon eGift Card - Happy Birthday (Candles),Gift Card,5,31-08-2015
4788872,B0034M5C2C,Amazon eGift Card - Hello Kitty,Gift Card,1,31-08-2015
10670435,B00NSF9C6,Amazon Gift Card - Print - Celebrate,Gift Card,5,31-08-2015
29132432,E13HJ0RXX6,Amazon Gift Card - Online Shopping - Happy Birthday Gift Card,Gift Card,5,31-08-2015
25391946,W8XJ9F1A2,Amazon.com Smart Gift Rewards,Gift Card,5,31-08-2015
12857231,B026TWQQYI,Buyer's Guide to New Purchasers at Amazon,Gift Card,3,31-08-2015
41446926,B01D7H8N,Amazon eGeek Card - Happy Birthday (Animated) [American Greetings],Gift Card,5,31-08-2015
24371595,B004LLIL5A,Amazon eGift Card - Celebrate,Gift Card,5,31-08-2015
42489718,B004LLIKVU,Amazon.com eGift Cards,Gift Card,5,31-08-2015
861463,B00IX1I3G6,Amazon.com Gift Card Balance Reload,Gift Card,5,31-08-2015
25283295,B00IX1I3G6,Amazon.com Gift Card Balance Reload,Gift Card,1,31-08-2015
397970,B005ESMGV4,"Amazon.com Gift Cards, Pack of 3 (Various Designs)",Gift Card,5,31-08-2015
18513645,B004KNWWU4,Amazon Gift Card - Print - Happy Birthday (Birds),Gift Card,5,31-08-2015
22484620,B004LLIKVU,Amazon.com eGift Cards,Gift Card,5,31-08-2015
14765851,BT00CTP2EE,Amazon.com Gift Card in a Greeting Card (Various Designs),Gift Card,5,31-08-2015
18751931,B004LLIKVU,Amazon.com eGift Cards,Gift Card,1,31-08-2015
15100528,B004W8D102,Amazon Gift Card - Print - Amazon Boxes,Gift Card,5,31-08-2015
3559726,B004LLIKVU,Amazon.com eGift Cards,Gift Card,5,31-08-2015
23413911,B004KNWWU4,Amazon Gift Card - Print - Happy Birthday (Birds),Gift Card,5,31-08-2015
2026222,B004LLIKVU,Amazon.com eGift Cards,Gift Card,5,31-08-2015
32956435,B004LLIKVU,Amazon.com eGift Cards,Gift Card,5,31-08-2015
20241560,B00H5BNLUS,Amazon eGift Card - Hoops and Yoyo Thank You Very Much (Animated) [Hallmark],Gift Card,5,31-08-2015
10670435,B004KNWX6C,Amazon Gift Card - Print - Celebrate,Gift Card,5,31-08-2015
48872127,BT00CTOYC0,Amazon.com $15 Gift Card in a Greeting Card (Amazon Surprise Box Design),Gift Card,5,31-08-2015
460630,B004LLIKVU,Amazon.com eGift Cards,Gift Card,4,31-08-2015
41238378,B00H5BMH44,Amazon eGift Card - Hoops and Yoyo Cake Face (Animated) [Hallmark],Gift Card,5,31-08-2015
14222739,B005ESMMKE,"Amazon.com Gift Cards, Pack of 10 (Various Card Designs)",Gift Card,5,31-08-2015
5539254,B00EPLT448,Amazon Gift Card - Print - 16th Birthday (Sweet 16),Gift Card,4,31-08-2015
479599,B004LLIKVU,Amazon.com eGift Cards,Gift Card,5,31-08-2015
14103822,B005ESMKMO,"Amazon.com Gift Cards, Pack of 3 (Various Designs)",Gift Card,5,31-08-2015
25208893,B00PG40PAK,Amazon eGift Card - Truth in Gift Cards,Gift Card,5,31-08-2015
28796688,B004LLIKVU,Amazon.com eGift Cards,Gift Card,5,31-08-2015
48872127,B00G4IWEZG,Amazon Gift Card - Print - Merry Christmas (Pine),Gift Card,5,31-08-2015
4143851,B004LLIKVU,Amazon.com eGift Cards,Gift Card,5,31-08-2015
12988791,B007V6EVY2,Amazon Gift Card - Print - Happy Birthday (Presents),Gift Card,5,31-08-2015
41046876,B00IX1I3G6,Amazon.com Gift Card Balance Reload,Gift Card,5,31-08-2015
13344917,B007V6ETDK,Amazon eGift Card - Happy Birthday (Presents),Gift Card,5,31-08-2015
25616226,B004LLIKVU,Amazon.com eGift Cards,Gift Card,2,31-08-2015
5483210,B00A48G0D4,Amazon eGift Card - Happy Birthday (Candles),Gift Card,5,31-08-2015
4788872,B004LLIKVU,Amazon.com eGift Cards,Gift Card,5,31-08-2015
131552,B00E1QB6ZC,Amazon Gift Card - Print - Wedding (Dress and Tux),Gift Card,4,31-08-2015
126597,B004W8D0Y4,Amazon eGift Card - Amazon Boxes,Gift Card,5,31-08-2015
13376158,B005Z3D5OU,"Amazon.com Gift Cards, Pack of 3 (Various Designs)",Gift Card,5,31-08-2015
51027592,B00IX1I3G6,Amazon.com Gift Card Balance Reload,Gift Card,5,31-08-2015
43173913,B00BWDHGFG,Amazon.com eGift Cards,Gift Card,5,31-08-2015
13828081,B007V6EVY2,Amazon Gift Card - Print - Happy Birthday (Presents),Gift Card,5,31-08-2015
37107850,B004LLIL4G,Amazon eGift Card - Happy Birthday (Birds),Gift Card,5,31-08-2015
3350104,B00Q5BNBC2,Amazon Gift Card - Print - Happy Birthday (Wiser?),Gift Card,5,31-08-2015
2111005,B004LLIKVU,Amazon.com eGift Cards,Gift Card,5,31-08-2015
23990025,B00CHSWJPC,Amazon Gift Card - Print - Birthday (Make a Wish),Gift Card,5,31-08-2015
46382101,B00BWDH368,Amazon.com eGift Cards,Gift Card,5,31-08-2015
37215239,B007V6EVY2,Amazon Gift Card - Print - Happy Birthday (Presents),Gift Card,5,31-08-2015
26540306,B004LLILGO,Amazon eGift Card - Merry Christmas (Birds),Gift Card,5,31-08-2015
18569200,B005FGQIL4,"Amazon.com Gift Cards, Pack of 3 (Various Designs)",Gift Card,3,31-08-2015
10186290,B00BWDH3VS,Amazon.com eGift Cards,Gift Card,5,31-08-2015
30067162,B004LLIKVU,Amazon.com eGift Cards,Gift Card,5,31-08-2015
2723016,B00CHQKIDE,Amazon.com Gift Card in a Black Gift Box (Previous Generation Card Designs),Gift Card,2,31-08-2015
39359555,B00CHQKNAW,Amazon.com Gift Card in a Black Gift Box (Previous Generation Card Designs),Gift Card,5,31-08-2015
28088591,B00IX1I3G6,Amazon.com Gift Card Balance Reload,Gift Card,5,31-08-2015
4529977,B0066AZGD4,Amazon eGift Card - Upload Your Photo - Gift for You,Gift Card,5,31-08-2015
11580537,B00A48G0D4,Amazon eGift Card - Happy Birthday (Candles),Gift Card,5,31-08-2015
33912583,B004KNWX0S,Amazon Gift Card - Print - Graduation,Gift Card,5,31-08-2015
37563315,B004LLIKVU,Amazon.com eGift Cards,Gift Card,1,31-08-2015
6595418,B004LLIKVU,Amazon.com eGift Cards,Gift Card,5,31-08-2015
22060822,B00A48G0D4,Amazon eGift Card - Happy Birthday (Candles),Gift Card,5,31-08-2015
43309,B00A4EK69C,Amazon Gift Card - Print - Happy Birthday (Cupcake),Gift Card,4,31-08-2015
13515437,B00JDQLAW4,Amazon.com Gift Card in a Greeting Card (Various Designs),Gift Card,5,31-08-2015
41446926,B00BWDH2O6,Amazon eGift Card - Happy Birthday Singing Telegram (Animated) [American Greetings],Gift Card,5,31-08-2015
49885362,B00A48G0D4,Amazon eGift Card - Happy Birthday (Candles),Gift Card,4,31-08-2015
14285285,B00IX1I3G6,Amazon.com Gift Card Balance Reload,Gift Card,5,31-08-2015
13962038,B00BWDH4DK,Amazon eGift Card - Magical Fairy Birthday (Animated) [American Greetings],Gift Card,5,31-08-2015
107002,B00US9QTGM,Amazon Allowance,Gift Card,5,31-08-2015
52785613,B007V6ETDK,Amazon eGift Card - Happy Birthday (Presents),Gift Card,5,31-08-2015
5633979,B00IX1I3G6,Amazon.com Gift Card Balance Reload,Gift Card,5,31-08-2015
15750132,B004LLIKVU,Amazon.com eGift Cards,Gift Card,5,31-08-2015
15851334,B00CHQKIDE,Amazon.com Gift Card in a Black Gift Box (Previous Generation Card Designs),Gift Card,5,31-08-2015
1769190,B007V6ETDK,Amazon eGift Card - Happy Birthday (Presents),Gift Card,5,31-08-2015
13578716,B00A44A3Y0,Amazon Gift Card - Print - Happy Birthday (Candles),Gift Card,5,31-08-2015
16079346,B00A48G0D4,Amazon eGift Card - Happy Birthday (Candles),Gift Card,5,31-08-2015
28726648,B007V6EVY2,Amazon Gift Card - Print - Happy Birthday (Presents),Gift Card,5,31-08-2015
14832664,B00A48G0D4,Amazon eGift Card - Happy Birthday (Candles),Gift Card,5,31-08-2015
20253304,B00A48G0D4,Amazon eGift Card - Happy Birthday (Candles),Gift Card,5,31-08-2015
12819130,B00Q5BNI3Y,Amazon Gift Card - Print - Remember My Birthday,Gift Card,5,31-08-2015
52534783,B004RD8XOG,Amazon eGift Card - Happy Birthday (Hats),Gift Card,4,31-08-2015
5543658,B004LLIKVU,Amazon.com eGift Cards,Gift Card,5,31-08-2015
44940570,B004W8D0Y4,Amazon eGift Card - Amazon Boxes,Gift Card,5,31-08-2015
1858026,B00AF0K82U,Amazon.com Gift Card - Upload Your Photo (Print) - Gift for You,Gift Card,5,31-08-2015
25391946,B00IX1I3G6,Amazon.com Gift Card Balance Reload,Gift Card,5,31-08-2015
2123690,B004LLIKVU,Amazon.com eGift Cards,Gift Card,5,31-08-2015
45059028,B007V6EVY2,Amazon Gift Card - Print - Happy Birthday (Presents),Gift Card,5,31-08-2015
15321938,B004LLIKVU,Amazon.com eGift Cards,Gift Card,5,31-08-2015
15837872,B00H5BN162,Amazon eGift Card - Thrilled for You (Animated) [Hallmark],Gift Card,1,31-08-2015
23733158,B004KNWWTK,Amazon Gift Card - Print - Happy Birthday (Airplanes),Gift Card,5,31-08-2015
16943853,B00EPLSMGY,Amazon eGift Card - 16th Birthday (Car),Gift Card,5,31-08-2015
10320121,B004LLIKVU,Amazon.com eGift Cards,Gift Card,5,31-08-2015
23873622,B00JDQLFZ6,Amazon.com Gift Card in a Greeting Card (Various Designs),Gift Card,5,31-08-2015
13578716,B004LLIKVU,Amazon.com eGift Cards,Gift Card,5,31-08-2015
34767682,B00A4EK69C,Amazon Gift Card - Print - Happy Birthday (Cupcake),Gift Card,5,31-08-2015
12857231,B007RFEM32,Amazon.com Gift Card in a White Gift Box (Classic White Card Design),Gift Card,3,31-08-2015
28227833,B0066AZGD4,Amazon eGift Card - Upload Your Photo - Gift for You,Gift Card,4,31-08-2015
8071248,B00A44A3Y0,Amazon Gift Card - Print - Happy Birthday (Candles),Gift Card,5,31-08-2015
11692003,B004LLIKVU,Amazon.com eGift Cards,Gift Card,5,31-08-2015
9033254,B00B2TFURQ,Amazon Gift Card - Print - Thank You (Note),Gift Card,5,31-08-2015
29132432,BT00CTOY20,Amazon.com Gift Card in a Greeting Card (Various Designs),Gift Card,5,31-08-2015
18985804,B00PG40CO4,Amazon eGift Card - Happy Birthday (Doughnuts),Gift Card,5,31-08-2015
30984333,B00BWDH3VS,Amazon.com eGift Cards,Gift Card,5,31-08-2015
16003607,B00A48G0D4,Amazon eGift Card - Happy Birthday (Candles),Gift Card,5,31-08-2015
18513645,B01XRKNA,Amazon.com Gift Card - Colorful and Authentic (Birds),Gift Card,5,31-08-2015
15100528,B007E062F,Amazon Gift Card - Home Box,Gift Card,5,31-08-2015
861463,B00B2O1Z8,Amazon.com ePrint Card,Gift Card,3,31-08-2015
45059028,B004P0SJL8,Amazon.com gift card products shipping options and customs options (Permanent),Gift Card,5,31-08-2015
8071248,B0D5F1D7,Gift Cards - Card Gift Card,Gift Card,4,31-08-2015
22484620,B004LLIKVU,Amazon.com eGift Cards,Gift Card,5,31-08-2015
18985804,B004KL4BJU,Amazon Gift Card - Free Delivery for All (Amazon Pays Canada Paypal),Gift Card,5,31-08-2015
479599,B00A8E2B1,Amazon eGift Card - Happy Birthday (Pants),Gift Card,4,31-08-2015
9033254,B04V5Y1X,Coupons and Payments - Add-on,Gift Card,3,31-08-2015
25391946,B00IX1I3G6,Amazon.com Gift Card Balance Reload,Gift Card,5,31-08-2015
15837872,B00B4D4B6A,Amazon eGift Card - Upload Your Photo- Free (Animated) - Upload Your Photo,Gift Card,3,31-08-2015
43309,K6E5C7DF,"Amazon.com Gift Cards, Pack of 10 (Various Card Designs)",Gift Card,5,31-08-2015
5539254,B002ZXXHY,Amazon Gift Cards,Gift Card,5,31-08-2015
16003607,B000017C4,Amazon eGift Card - Home Depot Gift Card - Holiday - Gift for your Christmas,Gift Card,5,31-08-2015
11692003,B004W8D0Y3,Amazon Card - Amazon Web Services App,Gift Card,5,31-08-2015
23733158,b00U5P7G2M,Amazon Gift Card - Wish you loved us!,Gift Card,3,31-08-2015
16003607,B10HW9N8F2,Amazon Gift Card - Print - Happy Birthday (Chocolate),Gift Card,3,31-08-2015
51027592,BCAAKF7RXW,Amazon Gift Card - Print - Valentine's Day,Gift Card,5,31-08-2015
16003607,B003G5N45,Amazon.com eGift Cards - Gift cards (purchase cards),Gift Card,5,31-08-2015
42489718,B004LLIKVU,Amazon.com eGift Cards,Gift Card,5,31-08-2015
30067162,B007FRUJI,Amazon.com Gift Box in a White Gift Box - A Very Small Gift Package,Gift Card,5,31-08-2015
1858026,B104513D3,Customer Title: Amazon's Business Card - Share Your Credit Cards,Gift Card,5,31-08-2015
52534783,F6D8BE7KZ,Amazon Gift Cards with a Smile Button (Original White & Purple),Gift Card,5,31-08-2015
397970,B003TKVQ,Amazon.com Gift Cards,Gift Card,0,31-08-2015
37563315,B004KQV3EN,Print on Cards from Amazon - Free - Print - Create an Account,Gift Card,5,31-08-2015
10320121,B004Z4G5R0,"Christmas Card - Gift-card - Gift-cards by a Happy Christmas (Awards, etc.)",Gift Card,5,31-08-2015
12857231,B007RFOMC7,Amazon.com Gift Card in a Blue Gift Box (Classic White Card Design),Gift Card,3,31-08-2015
20241560,B005V8W4T4,Amazon Gift Card - Gift Card Gift (Permanent),Gift Card,5,31-08-2015
37563315,B154FFFK,Amazon.com eGift Cards (Premium Only),Gift Card,1,31-08-2015
15851334,B00FTKQI,Amazon Gift Card - A Small Business Owner's Day Card (Current Gifter and Gifter Design),Gift Card,5,31-08-2015
52785613,B009H0HYG5,Best of the Best,Gift Card,5,31-08-2015
397970,B0000IJU9Y2,Amazon Gift Card - Print - New Birthday (Presents!),Gift Card,5,31-08-2015
5633979,B00IX1I3G6,Amazon.com Gift Card Balance Reload,Gift Card,2,31-08-2015
39359555,B004WJ0M,Amazon.com eBooks,Gift Card,5,31-08-2015
41238378,B015DFK9R,"Amazon Gift Card - Gift Card Gift Packs, Gift Box Gift Packes, Special Edition Gift Card Card, Card Gift Packes [Hollander]",Gift Card,3,31-08-2015
30984333,C00SZY5,Amazon.com E-Money Gift Card,Gift Card,3,31-08-2015
107002,B00A8ED9AA,Amazon Gift Card - Artwork (Cupcake),Gift Card,5,31-08-2015
14285285,B00A14KJ1,Paypal Gift Card + Card Reader,Gift Card,1,31-08-2015
28726648,Q0Z0T6B8W,Amazon Gift Card - Happy Birthday (Cities),Gift Card,4,31-08-2015
13962038,B00C6WVXK,Product Name: Gift Card - Amazon Gift Card (Animated) [Animated],Gift Card,5,31-08-2015
397970,B003VQV0,Free Shipping on all your gift cards,Gift Card,5,31-08-2015
15100528,B0005E8DD6,Amazon Gift Card - Holiday Promo Cards,Gift Card,5,31-08-2015
2026222,ABB7BXC,The Man with the Golden Earrings,Gift Card,5,31-08-2015
23413911,B01BXTDE7,Amazon Gift Cards - Share Your Photo,Gift Card,3,31-08-2015
22060822,B00A48G0D4,Amazon eGift Card - Happy Birthday (Candles),Gift Card,5,31-08-2015
52534783,C02D54TX,Amazon Gift Card - Happy Birthday Gift Card (Tea),Gift Card,4,31-08-2015
45059028,B00V7QA1J3,Customer ID: 6676523 Product Name: Kindle Fire X Compact Camera - FREE with shipping,Gift Card,5,31-08-2015
37107850,B002VV6R2,Walmart Gift Card - Getaway,Gift Card,5,31-08-2015
28088591,B004LLI5M,Amazon.com eXtreme Gold Signature Card,Gift Card,5,31-08-2015
10320121,B00KJ5RKY,Gifts! Gifts!,Gift Card,4,31-08-2015
41446926,B00D8L2F7,Amazon Gift Card - Valentine's Day (Animated),Gift Card,4,31-08-2015
30067162,B00H8GXG,Amazon.com Gift Card in a Black Gift Box (New Generation Card Designs),Gift Card,5,31-08-2015
14103822,B007V6C3C,"Amazon eGo-Cards - Happy Birthday (Halloween Cards), Box of 10 (Gift cards)",Gift Card,5,31-08-2015
5483210,B004LLILGO,Amazon eGift Card - Happy New Year (Christmas Cards),Gift Card,5,31-08-2015
15837872,B01H0JQ9D0,Amazon eGift Card - My Holiday Shopping (Bought) [Hallmark],Gift Card,5,31-08-2015
23733158,K1XWYJJZT,Amazon Gift Card - Make It You Can Fly - Print - Happy Birthday,Gift Card,4,31-08-2015
2111005,B004LLIKVU,Amazon.com eGift Cards,Gift Card,5,31-08-2015
18985804,B00BW6P2N,Amazon Gift Cards and More,Gift Card,5,31-08-2015
10670435,B00B7Y3R9,Amazon Gift Cards - Gift Cards (All),Gift Card,5,31-08-2015
14285285,B006HXZVY,Amazon.com eBookstore Bonus Deals,Gift Card,5,31-08-2015
13515437,B00J0H9C0B6,Welcome to a Different Day (Chocolate),Gift Card,5,31-08-2015
11580537,B07F9F4E5,Amazon eGift Card - Good Morning (Make Your Day),Gift Card,5,31-08-2015
37563315,B00UWKMKKN,Amazon.com Gift Card Balance Restock,Gift Card,5,31-08-2015
11580537,B007B3PJ2,Amazon Gift Cards,Gift Card,5,31-08-2015
13578716,B004LLIKVU,Amazon.com eGift Cards,Gift Card,5,31-08-2015
861463,B00JXM7T0,Amazon.com Business Service Card in a Service Card (Various Designs),Gift Card,5,31-08-2015
13962038,B000BJVF,Amazon.com Gift Cards for Fantasy (Drama),Gift Card,5,31-08-2015
